trade_id,entry_time,direction,setup,r,node72,node48
2024-05-27 01:30:00+00:00|LONG|TBX0|3863.6618|44.82,2024-05-27 01:30:00+00:00,LONG,TBX0,-0.03,False,False
2024-05-27 13:00:00+00:00|LONG|TBX0|3927.2826|33.24,2024-05-27 13:00:00+00:00,LONG,TBX0,0.09,False,False
2024-05-30 03:00:00+00:00|LONG|TBX0|3794.21|17.39,2024-05-30 03:00:00+00:00,LONG,TBX0,-0.95,False,False
2024-06-03 00:00:00+00:00|SHORT|TBX0|3778.9499|11.96,2024-06-03 00:00:00+00:00,SHORT,TBX0,-0.76,False,False
2024-06-04 21:30:00+00:00|LONG|TBX7B|3820.8787|30.62,2024-06-04 21:30:00+00:00,LONG,TBX7B,-0.17,False,False
2024-06-06 05:00:00+00:00|SHORT|TBX0|3850.08|20.1,2024-06-06 05:00:00+00:00,SHORT,TBX0,-0.28,False,False
2024-06-06 12:45:00+00:00|SHORT|TBX0|3848.0|20.52,2024-06-06 12:45:00+00:00,SHORT,TBX0,-0.58,False,False
2024-06-07 02:15:00+00:00|SHORT|TBX0|3801.4211|11.62,2024-06-07 02:15:00+00:00,SHORT,TBX0,-0.65,False,False
2024-06-07 09:00:00+00:00|SHORT|TBX0|3810.3132|11.56,2024-06-07 09:00:00+00:00,SHORT,TBX0,-0.78,False,False
2024-06-07 12:30:00+00:00|SHORT|TBX0|3815.8771|27.37,2024-06-07 12:30:00+00:00,SHORT,TBX0,3.05,False,False
2024-06-14 11:00:00+00:00|SHORT|TBX7B|3507.9081|15.73,2024-06-14 11:00:00+00:00,SHORT,TBX7B,-1.24,False,False
2024-06-14 12:45:00+00:00|SHORT|TBX7B|3509.8592|12.24,2024-06-14 12:45:00+00:00,SHORT,TBX7B,13.46,False,False
2024-06-16 05:30:00+00:00|LONG|TBX0 (a)|3568.3757|21.15,2024-06-16 05:30:00+00:00,LONG,TBX0 (a),-0.59,False,False
2024-06-16 10:30:00+00:00|LONG|TBX0 (a)|3560.5821|11.83,2024-06-16 10:30:00+00:00,LONG,TBX0 (a),2.32,False,False
2024-06-17 20:00:00+00:00|SHORT|TBX0|3513.12|71.26,2024-06-17 20:00:00+00:00,SHORT,TBX0,1.17,False,False
2024-06-18 10:00:00+00:00|SHORT|TBX0|3421.2684|28.81,2024-06-18 10:00:00+00:00,SHORT,TBX0,0.14,False,False
2024-06-18 15:00:00+00:00|LONG|TBX0|3422.77|37.82,2024-06-18 15:00:00+00:00,LONG,TBX0,-0.51,False,False
2024-06-18 19:45:00+00:00|LONG|TBX0|3419.7522|24.29,2024-06-18 19:45:00+00:00,LONG,TBX0,7.04,False,False
2024-06-21 21:15:00+00:00|SHORT|TBX4|3501.58|48.7,2024-06-21 21:15:00+00:00,SHORT,TBX4,0.1,False,False
2024-06-23 14:00:00+00:00|SHORT|TBX0|3490.9996|12.37,2024-06-23 14:00:00+00:00,SHORT,TBX0,11.43,False,False
2024-06-24 20:30:00+00:00|SHORT|TBX0|3263.7842|58.66,2024-06-24 20:30:00+00:00,SHORT,TBX0,-0.95,False,False
2024-06-25 13:00:00+00:00|LONG|TBX0 (a)|3366.48|11.98,2024-06-25 13:00:00+00:00,LONG,TBX0 (a),2.01,False,False
2024-06-25 18:15:00+00:00|LONG|TBX0 (a)|3415.99|49.46,2024-06-25 18:15:00+00:00,LONG,TBX0 (a),-0.37,False,False
2024-06-26 01:15:00+00:00|LONG|TBX0 (a)|3402.2841|18.5,2024-06-26 01:15:00+00:00,LONG,TBX0 (a),-0.51,False,False
2024-06-26 13:45:00+00:00|LONG|TBX0 (a)|3387.44|25.15,2024-06-26 13:45:00+00:00,LONG,TBX0 (a),-0.87,False,False
2024-06-26 20:00:00+00:00|LONG|TBX7A|3390.93|9.0,2024-06-26 20:00:00+00:00,LONG,TBX7A,-0.97,False,False
2024-06-27 02:30:00+00:00|LONG|TBX7A|3385.9731|17.36,2024-06-27 02:30:00+00:00,LONG,TBX7A,-0.45,True,True
2024-06-27 09:00:00+00:00|LONG|TBX7A|3379.205|8.91,2024-06-27 09:00:00+00:00,LONG,TBX7A,9.32,False,False
2024-06-27 19:00:00+00:00|SHORT|TBX0|3448.9|11.11,2024-06-27 19:00:00+00:00,SHORT,TBX0,-0.48,False,False
2024-06-28 01:00:00+00:00|LONG|TBX7B|3483.89|33.32,2024-06-28 01:00:00+00:00,LONG,TBX7B,-0.92,False,False
2024-06-28 12:30:00+00:00|SHORT|TBX0|3441.1465|25.98,2024-06-28 12:30:00+00:00,SHORT,TBX0,-1.0,False,False
2024-06-28 14:15:00+00:00|SHORT|TBX0|3433.1434|39.1,2024-06-28 14:15:00+00:00,SHORT,TBX0,1.48,False,False
2024-07-01 13:15:00+00:00|LONG|TBX0 (a) or TBX1|3476.14|24.82,2024-07-01 13:15:00+00:00,LONG,TBX0 (a) or TBX1,-0.77,False,False
2024-07-01 15:00:00+00:00|LONG|TBX0 (a) or TBX1|3476.78|35.25,2024-07-01 15:00:00+00:00,LONG,TBX0 (a) or TBX1,-0.33,False,False
2024-07-02 02:00:00+00:00|LONG|TBX0 (a) or TBX1|3453.78|20.39,2024-07-02 02:00:00+00:00,LONG,TBX0 (a) or TBX1,-0.26,False,False
2024-07-02 09:00:00+00:00|LONG|TBX0 (a) or TBX1|3449.5384|17.15,2024-07-02 09:00:00+00:00,LONG,TBX0 (a) or TBX1,-0.35,False,False
2024-07-04 22:00:00+00:00|SHORT|TBX7B|3127.33|27.57,2024-07-04 22:00:00+00:00,SHORT,TBX7B,7.44,False,False
2024-07-07 21:00:00+00:00|SHORT|TBX0 (a)|2973.8331|23.72,2024-07-07 21:00:00+00:00,SHORT,TBX0 (a),2.97,False,False
2024-07-11 07:00:00+00:00|LONG|TBX7B|3117.0|15.75,2024-07-11 07:00:00+00:00,LONG,TBX7B,1.71,False,False
2024-07-11 14:00:00+00:00|SHORT|TBX0|3148.2|39.31,2024-07-11 14:00:00+00:00,SHORT,TBX0,1.68,False,False
2024-07-17 11:00:00+00:00|SHORT|TBX0|3448.13|33.3,2024-07-17 11:00:00+00:00,SHORT,TBX0,1.14,False,False
2024-07-18 01:00:00+00:00|LONG|TBX0|3420.8|15.89,2024-07-18 01:00:00+00:00,LONG,TBX0,-0.97,False,False
2024-07-18 17:00:00+00:00|SHORT|TBX7A|3398.15|13.81,2024-07-18 17:00:00+00:00,SHORT,TBX7A,-0.95,False,False
2024-07-19 07:30:00+00:00|SHORT|TBX7A|3404.1755|41.21,2024-07-19 07:30:00+00:00,SHORT,TBX7A,-0.29,False,False
2024-07-19 12:00:00+00:00|LONG|TBX0|3413.3|21.69,2024-07-19 12:00:00+00:00,LONG,TBX0,4.12,False,False
2024-07-19 20:00:00+00:00|SHORT|TBX0|3502.63|20.78,2024-07-19 20:00:00+00:00,SHORT,TBX0,-1.0,False,False
2024-07-22 13:00:00+00:00|SHORT|TBX7A|3465.35|21.39,2024-07-22 13:00:00+00:00,SHORT,TBX7A,-0.55,False,False
2024-07-22 21:00:00+00:00|SHORT|TBX7A|3469.3383|28.59,2024-07-22 21:00:00+00:00,SHORT,TBX7A,0.0,False,False
2024-07-24 13:00:00+00:00|SHORT|TBX7B|3440.01|22.25,2024-07-24 13:00:00+00:00,SHORT,TBX7B,13.93,False,False
2024-07-29 14:00:00+00:00|SHORT|TBX0|3325.0|27.97,2024-07-29 14:00:00+00:00,SHORT,TBX0,0.46,False,False
2024-07-30 00:15:00+00:00|SHORT|TBX0|3300.9322|50.05,2024-07-30 00:15:00+00:00,SHORT,TBX0,-0.29,False,False
2024-07-30 13:45:00+00:00|SHORT|TBX0|3331.0596|23.79,2024-07-30 13:45:00+00:00,SHORT,TBX0,1.69,False,False
2024-07-31 05:00:00+00:00|LONG|TBX0|3300.49|51.31,2024-07-31 05:00:00+00:00,LONG,TBX0,0.18,False,False
2024-07-31 19:00:00+00:00|SHORT|TBX7A|3265.02|34.59,2024-07-31 19:00:00+00:00,SHORT,TBX7A,2.47,False,False
2024-08-01 14:00:00+00:00|SHORT|TBX7A|3176.57|25.7,2024-08-01 14:00:00+00:00,SHORT,TBX7A,2.63,False,False
2024-08-02 13:30:00+00:00|LONG|TBX0 (a) or TBX1|3166.4986|29.12,2024-08-02 13:30:00+00:00,LONG,TBX0 (a) or TBX1,-0.97,False,False
2024-08-05 14:00:00+00:00|LONG|TBX0|2401.38|67.83,2024-08-05 14:00:00+00:00,LONG,TBX0,-0.41,False,False
2024-08-05 21:00:00+00:00|LONG|TBX0|2447.19|116.77,2024-08-05 21:00:00+00:00,LONG,TBX0,0.46,False,False
2024-08-07 01:30:00+00:00|LONG|TBX0|2478.8069|46.92,2024-08-07 01:30:00+00:00,LONG,TBX0,-0.3,False,False
2024-08-07 08:00:00+00:00|LONG|TBX0|2518.0|37.79,2024-08-07 08:00:00+00:00,LONG,TBX0,-0.28,False,False
2024-08-08 14:00:00+00:00|LONG|TBX0 (a)|2497.91|45.0,2024-08-08 14:00:00+00:00,LONG,TBX0 (a),8.02,False,False
2024-08-09 14:00:00+00:00|LONG|TBX0 (a)|2647.9588|55.39,2024-08-09 14:00:00+00:00,LONG,TBX0 (a),-0.38,False,False
2024-08-12 14:30:00+00:00|LONG|TBX7B|2695.2611|77.34,2024-08-12 14:30:00+00:00,LONG,TBX7B,-0.25,False,False
2024-08-13 12:30:00+00:00|LONG|TBX7B|2658.1159|31.07,2024-08-13 12:30:00+00:00,LONG,TBX7B,-0.25,False,False
2024-08-19 20:00:00+00:00|LONG|TBX0|2614.18|13.5,2024-08-19 20:00:00+00:00,LONG,TBX0,3.21,False,False
2024-08-23 00:00:00+00:00|LONG|TBX7B|2637.42|11.89,2024-08-23 00:00:00+00:00,LONG,TBX7B,1.22,False,False
2024-08-23 13:30:00+00:00|SHORT|TBX0|2650.38|29.46,2024-08-23 13:30:00+00:00,SHORT,TBX0,-0.82,False,False
2024-08-23 14:45:00+00:00|SHORT|TBX0|2651.1895|37.91,2024-08-23 14:45:00+00:00,SHORT,TBX0,-0.21,False,False
2024-08-25 23:00:00+00:00|SHORT|TBX7A|2744.47|16.69,2024-08-25 23:00:00+00:00,SHORT,TBX7A,-0.95,False,False
2024-08-26 12:30:00+00:00|SHORT|TBX7A|2728.5897|14.14,2024-08-26 12:30:00+00:00,SHORT,TBX7A,-0.17,False,False
2024-08-27 02:30:00+00:00|SHORT|TBX7A|2675.9096|13.0,2024-08-27 02:30:00+00:00,SHORT,TBX7A,-0.66,False,False
2024-08-27 06:30:00+00:00|SHORT|TBX7A|2678.7752|17.29,2024-08-27 06:30:00+00:00,SHORT,TBX7A,10.39,False,False
2024-08-28 03:00:00+00:00|LONG|TBX0|2476.76|20.69,2024-08-28 03:00:00+00:00,LONG,TBX0,-0.95,False,False
2024-08-28 07:00:00+00:00|SHORT|TBX7B|2435.92|22.26,2024-08-28 07:00:00+00:00,SHORT,TBX7B,-0.97,False,False
2024-09-01 10:30:00+00:00|SHORT|TBX0|2469.2158|18.48,2024-09-01 10:30:00+00:00,SHORT,TBX0,-0.49,False,False
2024-09-01 18:00:00+00:00|LONG|TBX0|2492.63|27.41,2024-09-01 18:00:00+00:00,LONG,TBX0,-0.45,False,False
2024-09-04 23:30:00+00:00|SHORT|TBX7B|2449.7022|16.3,2024-09-04 23:30:00+00:00,SHORT,TBX7B,6.12,False,False
2024-09-05 13:45:00+00:00|SHORT|TBX7B|2386.2364|16.55,2024-09-05 13:45:00+00:00,SHORT,TBX7B,-1.0,False,False
2024-09-05 14:00:00+00:00|SHORT|TBX7B|2388.066|15.61,2024-09-05 14:00:00+00:00,SHORT,TBX7B,-1.38,False,False
2024-09-05 19:15:00+00:00|SHORT|TBX7B|2369.2376|21.9,2024-09-05 19:15:00+00:00,SHORT,TBX7B,-0.41,False,False
2024-09-06 10:00:00+00:00|LONG|TBX0|2366.45|13.27,2024-09-06 10:00:00+00:00,LONG,TBX0,-0.66,False,False
2024-09-06 14:00:00+00:00|SHORT|TBX7B|2326.56|38.51,2024-09-06 14:00:00+00:00,SHORT,TBX7B,2.9,False,False
2024-09-09 00:00:00+00:00|LONG|TBX7A|2306.6|9.0,2024-09-09 00:00:00+00:00,LONG,TBX7A,-0.97,False,False
2024-09-09 13:45:00+00:00|LONG|TBX7A|2319.0685|17.2,2024-09-09 13:45:00+00:00,LONG,TBX7A,-1.0,False,False
2024-09-09 16:00:00+00:00|LONG|TBX7A|2308.9431|33.54,2024-09-09 16:00:00+00:00,LONG,TBX7A,0.26,False,False
2024-09-11 13:30:00+00:00|SHORT|TBX7B|2309.8793|29.05,2024-09-11 13:30:00+00:00,SHORT,TBX7B,-0.26,False,False
2024-09-15 13:00:00+00:00|SHORT|TBX7B|2409.3|10.0,2024-09-15 13:00:00+00:00,SHORT,TBX7B,22.37,False,False
2024-09-17 07:00:00+00:00|LONG|TBX0|2308.09|17.64,2024-09-17 07:00:00+00:00,LONG,TBX0,1.47,False,False
2024-09-18 03:00:00+00:00|LONG|TBX0|2341.0466|26.94,2024-09-18 03:00:00+00:00,LONG,TBX0,-0.27,False,False
2024-09-18 20:00:00+00:00|SHORT|TBX0 (a) or TBX1|2294.31|64.69,2024-09-18 20:00:00+00:00,SHORT,TBX0 (a) or TBX1,-0.88,False,False
2024-09-19 16:00:00+00:00|LONG|TBX7B|2443.5595|18.44,2024-09-19 16:00:00+00:00,LONG,TBX7B,0.35,False,False
2024-09-20 14:15:00+00:00|LONG|TBX7B|2547.9379|32.1,2024-09-20 14:15:00+00:00,LONG,TBX7B,0.02,False,False
2024-09-23 14:00:00+00:00|LONG|TBX7A|2659.4836|24.1,2024-09-23 14:00:00+00:00,LONG,TBX7A,-0.13,False,False
2024-09-25 01:30:00+00:00|LONG|TBX7A|2665.0805|29.16,2024-09-25 01:30:00+00:00,LONG,TBX7A,-0.47,False,False
2024-09-25 15:45:00+00:00|SHORT|TBX7B|2602.027|27.03,2024-09-25 15:45:00+00:00,SHORT,TBX7B,-0.23,False,False
2024-09-26 12:00:00+00:00|LONG|TBX0 (a)|2629.11|9.48,2024-09-26 12:00:00+00:00,LONG,TBX0 (a),-0.97,False,False
2024-09-26 15:15:00+00:00|LONG|TBX0 (a)|2637.2324|24.39,2024-09-26 15:15:00+00:00,LONG,TBX0 (a),-0.51,False,False
2024-09-26 18:45:00+00:00|LONG|TBX0 (a)|2657.3762|29.65,2024-09-26 18:45:00+00:00,LONG,TBX0 (a),-0.33,True,True
2024-09-27 04:00:00+00:00|LONG|TBX0 (a)|2648.2214|34.11,2024-09-27 04:00:00+00:00,LONG,TBX0 (a),-0.3,True,True
2024-09-27 13:00:00+00:00|LONG|TBX7A|2661.76|9.0,2024-09-27 13:00:00+00:00,LONG,TBX7A,11.13,False,False
2024-09-27 13:30:00+00:00|SHORT|TBX0|2640.8599|18.29,2024-09-27 13:30:00+00:00,SHORT,TBX0,-0.59,False,False
2024-09-30 00:15:00+00:00|SHORT|TBX0|2645.577|19.05,2024-09-30 00:15:00+00:00,SHORT,TBX0,0.55,False,False
2024-09-30 08:00:00+00:00|LONG|TBX0|2640.2|26.08,2024-09-30 08:00:00+00:00,LONG,TBX0,-0.49,False,False
2024-09-30 09:00:00+00:00|SHORT|TBX7B|2606.1|25.57,2024-09-30 09:00:00+00:00,SHORT,TBX7B,-0.7,False,False
2024-09-30 23:30:00+00:00|SHORT|TBX7B|2587.9495|26.11,2024-09-30 23:30:00+00:00,SHORT,TBX7B,-0.18,False,False
2024-10-01 00:00:00+00:00|LONG|TBX0|2618.05|37.64,2024-10-01 00:00:00+00:00,LONG,TBX0,0.43,False,False
2024-10-01 09:00:00+00:00|SHORT|TBX7B|2634.2|10.0,2024-10-01 09:00:00+00:00,SHORT,TBX7B,20.89,False,False
2024-10-02 05:45:00+00:00|SHORT|TBX7B|2471.6799|21.07,2024-10-02 05:45:00+00:00,SHORT,TBX7B,-0.32,False,False
2024-10-03 05:45:00+00:00|SHORT|TBX7B|2380.0785|21.07,2024-10-03 05:45:00+00:00,SHORT,TBX7B,-0.59,False,False
2024-10-03 13:00:00+00:00|SHORT|TBX7B|2336.83|40.31,2024-10-03 13:00:00+00:00,SHORT,TBX7B,-0.97,False,False
2024-10-04 01:15:00+00:00|LONG|TBX0|2370.85|43.44,2024-10-04 01:15:00+00:00,LONG,TBX0,0.11,False,False
2024-10-04 15:00:00+00:00|LONG|TBX0|2390.576|33.13,2024-10-04 15:00:00+00:00,LONG,TBX0,0.15,False,False
2024-10-06 23:00:00+00:00|LONG|TBX7A|2439.3474|19.76,2024-10-06 23:00:00+00:00,LONG,TBX7A,0.7,False,False
2024-10-07 14:00:00+00:00|SHORT|TBX0 (a) or TBX1|2472.88|56.49,2024-10-07 14:00:00+00:00,SHORT,TBX0 (a) or TBX1,0.58,False,False
2024-10-08 13:00:00+00:00|SHORT|TBX0 (a) or TBX1|2423.526|14.92,2024-10-08 13:00:00+00:00,SHORT,TBX0 (a) or TBX1,-0.66,False,False
2024-10-08 14:15:00+00:00|SHORT|TBX0 (a) or TBX1|2420.14|39.8,2024-10-08 14:15:00+00:00,SHORT,TBX0 (a) or TBX1,-0.37,False,False
2024-10-09 05:00:00+00:00|LONG|TBX0 (a)|2449.87|11.12,2024-10-09 05:00:00+00:00,LONG,TBX0 (a),-0.46,False,False
2024-10-09 15:00:00+00:00|LONG|TBX0 (a)|2445.5497|17.42,2024-10-09 15:00:00+00:00,LONG,TBX0 (a),-0.07,False,False
2024-10-09 18:00:00+00:00|SHORT|TBX7A|2414.24|12.57,2024-10-09 18:00:00+00:00,SHORT,TBX7A,0.71,False,False
2024-10-10 06:00:00+00:00|LONG|TBX0|2407.56|13.23,2024-10-10 06:00:00+00:00,LONG,TBX0,-0.91,False,False
2024-10-11 09:00:00+00:00|LONG|TBX0 (a)|2413.51|14.56,2024-10-11 09:00:00+00:00,LONG,TBX0 (a),1.45,False,False
2024-10-13 17:00:00+00:00|SHORT|TBX0 (a)|2445.18|18.85,2024-10-13 17:00:00+00:00,SHORT,TBX0 (a),-0.97,False,False
2024-10-14 00:45:00+00:00|SHORT|TBX0 (a)|2449.8104|23.75,2024-10-14 00:45:00+00:00,SHORT,TBX0 (a),-0.14,False,False
2024-10-15 05:00:00+00:00|SHORT|TBX0|2594.7|21.79,2024-10-15 05:00:00+00:00,SHORT,TBX0,-0.97,False,False
2024-10-15 11:15:00+00:00|SHORT|TBX0|2594.0684|26.48,2024-10-15 11:15:00+00:00,SHORT,TBX0,-0.17,False,False
2024-10-16 01:15:00+00:00|SHORT|TBX4|2637.1332|12.36,2024-10-16 01:15:00+00:00,SHORT,TBX4,1.0,False,False
2024-10-17 01:00:00+00:00|LONG|TBX7A|2642.0|17.09,2024-10-17 01:00:00+00:00,LONG,TBX7A,-1.21,False,False
2024-10-18 05:00:00+00:00|LONG|TBX7A|2626.86|9.0,2024-10-18 05:00:00+00:00,LONG,TBX7A,-0.18,False,False
2024-10-18 14:30:00+00:00|LONG|TBX7A|2632.7617|17.55,2024-10-18 14:30:00+00:00,LONG,TBX7A,-0.15,False,False
2024-10-18 18:15:00+00:00|LONG|TBX7A|2655.2777|18.1,2024-10-18 18:15:00+00:00,LONG,TBX7A,-0.61,False,False
2024-10-18 20:00:00+00:00|SHORT|TBX0|2642.62|10.4,2024-10-18 20:00:00+00:00,SHORT,TBX0,-0.81,False,False
2024-10-21 08:00:00+00:00|SHORT|TBX0|2716.45|20.35,2024-10-21 08:00:00+00:00,SHORT,TBX0,1.69,False,False
2024-10-22 23:15:00+00:00|SHORT|TBX0|2626.1127|13.08,2024-10-22 23:15:00+00:00,SHORT,TBX0,13.36,False,False
2024-10-23 20:00:00+00:00|LONG|TBX0|2514.87|14.76,2024-10-23 20:00:00+00:00,LONG,TBX0,1.36,False,False
2024-10-25 16:00:00+00:00|LONG|TBX0 (a)|2531.19|22.93,2024-10-25 16:00:00+00:00,LONG,TBX0 (a),-0.95,False,False
2024-10-25 17:00:00+00:00|SHORT|TBX7A|2485.8|30.26,2024-10-25 17:00:00+00:00,SHORT,TBX7A,0.6,False,False
2024-10-27 03:45:00+00:00|LONG|TBX0|2483.1171|10.07,2024-10-27 03:45:00+00:00,LONG,TBX0,-0.61,False,False
2024-10-27 12:15:00+00:00|LONG|TBX0|2475.2126|8.68,2024-10-27 12:15:00+00:00,LONG,TBX0,2.25,False,False
2024-10-27 21:00:00+00:00|LONG|TBX7B|2510.74|14.52,2024-10-27 21:00:00+00:00,LONG,TBX7B,-0.74,False,False
2024-10-28 03:00:00+00:00|SHORT|TBX0|2476.76|22.67,2024-10-28 03:00:00+00:00,SHORT,TBX0,-0.62,False,False
2024-10-28 19:00:00+00:00|LONG|TBX7B|2517.4054|22.47,2024-10-28 19:00:00+00:00,LONG,TBX7B,4.04,False,False
2024-10-30 11:00:00+00:00|SHORT|TBX0|2659.91|25.79,2024-10-30 11:00:00+00:00,SHORT,TBX0,-0.92,False,False
2024-10-30 21:30:00+00:00|SHORT|TBX0|2645.519|36.05,2024-10-30 21:30:00+00:00,SHORT,TBX0,-0.63,False,False
2024-11-03 17:00:00+00:00|LONG|TBX0|2447.18|7.33,2024-11-03 17:00:00+00:00,LONG,TBX0,-0.95,False,False
2024-11-03 19:00:00+00:00|LONG|TBX0|2452.77|30.7,2024-11-03 19:00:00+00:00,LONG,TBX0,-0.13,False,False
2024-11-05 04:00:00+00:00|LONG|TBX0|2428.11|15.15,2024-11-05 04:00:00+00:00,LONG,TBX0,0.83,False,False
2024-11-11 14:30:00+00:00|LONG|TBX7A|3182.0277|31.12,2024-11-11 14:30:00+00:00,LONG,TBX7A,3.69,False,False
2024-11-18 01:00:00+00:00|LONG|TBX0|3117.66|28.08,2024-11-18 01:00:00+00:00,LONG,TBX0,0.12,False,False
2024-11-21 06:00:00+00:00|LONG|TBX7A|3129.53|13.29,2024-11-21 06:00:00+00:00,LONG,TBX7A,9.53,False,False
2024-11-22 03:15:00+00:00|LONG|TBX7A|3358.0061|42.34,2024-11-22 03:15:00+00:00,LONG,TBX7A,0.11,False,False
2024-11-29 02:00:00+00:00|LONG|TBX7B|3587.5307|25.44,2024-11-29 02:00:00+00:00,LONG,TBX7B,-1.05,False,False
2024-12-02 15:00:00+00:00|LONG|TBX0|3674.54|74.41,2024-12-02 15:00:00+00:00,LONG,TBX0,-0.44,False,False
2024-12-03 06:45:00+00:00|SHORT|TBX7B|3641.1077|27.34,2024-12-03 06:45:00+00:00,SHORT,TBX7B,3.04,False,False
2024-12-04 14:30:00+00:00|LONG|TBX0|3728.1198|24.9,2024-12-04 14:30:00+00:00,LONG,TBX0,2.26,False,False
2024-12-05 02:30:00+00:00|LONG|TBX0|3843.3606|66.16,2024-12-05 02:30:00+00:00,LONG,TBX0,0.91,False,False
2024-12-06 13:30:00+00:00|LONG|TBX7B|3889.7844|47.22,2024-12-06 13:30:00+00:00,LONG,TBX7B,2.51,False,False
2024-12-08 22:00:00+00:00|LONG|TBX0|4013.01|24.76,2024-12-08 22:00:00+00:00,LONG,TBX0,-0.95,False,False
2024-12-09 14:00:00+00:00|LONG|TBX0|3933.61|73.89,2024-12-09 14:00:00+00:00,LONG,TBX0,-0.82,False,False
2024-12-11 02:30:00+00:00|LONG|TBX0|3619.8563|48.89,2024-12-11 02:30:00+00:00,LONG,TBX0,2.6,False,False
2024-12-12 02:45:00+00:00|LONG|TBX0|3831.0595|25.21,2024-12-12 02:45:00+00:00,LONG,TBX0,8.11,False,False
2024-12-13 06:45:00+00:00|SHORT|TBX0 (a) or TBX1|3886.8819|43.1,2024-12-13 06:45:00+00:00,SHORT,TBX0 (a) or TBX1,-0.39,False,False
2024-12-13 15:45:00+00:00|SHORT|TBX0 (a) or TBX1|3916.4809|45.08,2024-12-13 15:45:00+00:00,SHORT,TBX0 (a) or TBX1,-0.21,False,False
2024-12-15 19:00:00+00:00|LONG|TBX0 (a)|3902.12|8.15,2024-12-15 19:00:00+00:00,LONG,TBX0 (a),-0.97,False,False
2024-12-15 23:00:00+00:00|LONG|TBX0 (a)|3903.2197|59.21,2024-12-15 23:00:00+00:00,LONG,TBX0 (a),0.05,False,False
2024-12-16 16:00:00+00:00|LONG|TBX7B|3961.06|21.81,2024-12-16 16:00:00+00:00,LONG,TBX7B,2.13,False,False
2024-12-17 09:45:00+00:00|LONG|TBX7B|4022.356|23.45,2024-12-17 09:45:00+00:00,LONG,TBX7B,-1.04,False,False
2024-12-17 14:45:00+00:00|LONG|TBX7B|4013.19|21.5,2024-12-17 14:45:00+00:00,LONG,TBX7B,-1.6,False,False
2024-12-18 12:30:00+00:00|SHORT|TBX0 (a)|3858.3545|28.8,2024-12-18 12:30:00+00:00,SHORT,TBX0 (a),-0.58,False,False
2024-12-18 19:00:00+00:00|SHORT|TBX0 (a)|3855.1155|42.48,2024-12-18 19:00:00+00:00,SHORT,TBX0 (a),5.25,False,False
2024-12-19 14:30:00+00:00|SHORT|TBX0 (a)|3670.1233|33.41,2024-12-19 14:30:00+00:00,SHORT,TBX0 (a),7.81,False,False
2024-12-20 08:15:00+00:00|SHORT|TBX0 (a)|3324.6215|85.52,2024-12-20 08:15:00+00:00,SHORT,TBX0 (a),0.08,False,False
2024-12-20 13:00:00+00:00|LONG|TBX0|3296.12|106.04,2024-12-20 13:00:00+00:00,LONG,TBX0,1.02,False,False
2024-12-22 14:00:00+00:00|SHORT|TBX0|3356.77|40.1,2024-12-22 14:00:00+00:00,SHORT,TBX0,0.66,False,False
2024-12-23 15:00:00+00:00|LONG|TBX0 (a) or TBX1|3319.6|62.22,2024-12-23 15:00:00+00:00,LONG,TBX0 (a) or TBX1,1.05,False,False
2024-12-24 04:15:00+00:00|LONG|TBX0 (a) or TBX1|3411.06|55.01,2024-12-24 04:15:00+00:00,LONG,TBX0 (a) or TBX1,-0.29,False,False
2024-12-24 11:15:00+00:00|LONG|TBX0 (a) or TBX1|3409.1398|20.12,2024-12-24 11:15:00+00:00,LONG,TBX0 (a) or TBX1,2.37,False,False
2024-12-24 21:45:00+00:00|LONG|TBX0 (a) or TBX1|3487.54|72.23,2024-12-24 21:45:00+00:00,LONG,TBX0 (a) or TBX1,-0.37,False,False
2024-12-26 01:00:00+00:00|SHORT|TBX0 (a) or TBX1|3468.55|51.37,2024-12-26 01:00:00+00:00,SHORT,TBX0 (a) or TBX1,2.48,False,False
2024-12-27 01:00:00+00:00|LONG|TBX0|3362.41|28.29,2024-12-27 01:00:00+00:00,LONG,TBX0,-0.63,False,False
2024-12-29 06:30:00+00:00|LONG|TBX0|3391.6844|10.63,2024-12-29 06:30:00+00:00,LONG,TBX0,-0.13,False,False
2024-12-29 10:00:00+00:00|LONG|TBX0|3411.1914|23.33,2024-12-29 10:00:00+00:00,LONG,TBX0,-0.92,False,False
2025-01-02 02:00:00+00:00|LONG|TBX0 (a)|3397.89|23.39,2025-01-02 02:00:00+00:00,LONG,TBX0 (a),2.41,False,False
2025-01-03 00:15:00+00:00|LONG|TBX0 (a)|3465.7623|32.6,2025-01-03 00:15:00+00:00,LONG,TBX0 (a),-0.66,False,False
2025-01-03 09:30:00+00:00|LONG|TBX0 (a)|3446.8883|19.58,2025-01-03 09:30:00+00:00,LONG,TBX0 (a),8.39,False,False
2025-01-06 00:00:00+00:00|SHORT|TBX7A|3620.57|9.59,2025-01-06 00:00:00+00:00,SHORT,TBX7A,-0.95,False,False
2025-01-06 14:45:00+00:00|LONG|TBX7A|3660.9382|31.45,2025-01-06 14:45:00+00:00,LONG,TBX7A,0.44,False,False
2025-01-06 17:00:00+00:00|SHORT|TBX0|3672.75|39.16,2025-01-06 17:00:00+00:00,SHORT,TBX0,-0.53,False,False
2025-01-07 04:00:00+00:00|SHORT|TBX0|3672.38|16.91,2025-01-07 04:00:00+00:00,SHORT,TBX0,18.39,False,False
