instrument,timeframe,direction,setup,entry_price,exit_price,sl_usd,pnl,r,entry_time,exit_time,r_base,pyr_r,macro_zone,macro_mult,macro_rule,month,f11_skip,f11_type,skip_metrics,modified,pyr_triggered,exit_time_parsed,is_open,gf_blocked,sign,stop_price,in_metrics,trade_id,bars_to_fill,entry_in_signal_bar,dist_from_open_r,entry_style,mfe_r,mae_r,mfe_12h,mae_12h,stop_touched,stop_close_through,stop_wick_only,bars_to_stop,beyond_stop_r,beyond_stop_atr,atr_at_entry,cf_mfe_r,cf_mfe_no_retest_r,cf_reclaimed,cf_reached_1r,cf_reached_2r,cf_reached_5r,hours_to_cf_mfe,stop_fate,_med_beyond_r,_p75_beyond_r,_med_beyond_atr,_p75_beyond_atr
ETHUSDT,15M,LONG,TBX0,1550.21,1540.69,13.59,-10.94,-0.8,2022-11-03 09:15:00+00:00,2022-11-03 11:00,-0.8,-0.8,GREEN,1.2,FOMC+1 (день после решения),2022-11,,,False,,,2022-11-03 11:00:00+00:00,False,False,1.0,1536.6200000000001,True,2022-11-03 09:15:00+00:00|LONG|TBX0|1550.21|13.59,0.0,True,0.2810890360559188,market_like,0.4429727740986006,-0.7402501839587893,0.4429727740986006,-2.1471670345842577,False,False,False,,0.0,0.0,5.573571428571443,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,LONG,TBX0,1595.824345031875,1613.1458992080586,25.79,17.32,0.67,2022-11-04 12:30:00+00:00,2022-11-04 16:00,0.67,0.67,NORMAL,1.0,,2022-11,,,False,,,2022-11-04 16:00:00+00:00,False,False,1.0,1570.034345031875,True,2022-11-04 12:30:00+00:00|LONG|TBX0|1595.8243|25.79,0.0,True,0.8225802649040386,market_like,3.2406225268757285,-1.6605019399718906,3.2406225268757285,-1.6605019399718906,True,False,True,0.0,0.6605019399718906,1.5560539635015687,10.947142857142873,3.2406225268757285,3.2406225268757285,True,True,True,False,1.75,winner_survived_stop_touch,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,LONG,TBX0,1592.09,1578.89,13.2,-12.8,-0.97,2022-11-07 02:00:00+00:00,2022-11-07 04:15,-0.97,-0.97,NORMAL,1.0,,2022-11,,,False,,,2022-11-07 04:15:00+00:00,False,False,1.0,1578.8899999999999,True,2022-11-07 02:00:00+00:00|LONG|TBX0|1592.09|13.2,2.0,False,0.8106060606060469,limit_retest,0.19772727272728238,-1.2946969696969635,0.19772727272728238,-3.5674242424242366,True,False,True,9.0,0.29469696969696346,0.3237619642113959,12.014999999999986,0.3946969696969725,0.1818181818181887,True,False,False,False,11.75,ambiguous_stop,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,1H,LONG,TBX0 (a) or TBX1,1268.057600371989,1271.5438472877818,34.36,3.49,0.1,2022-11-11 05:45:00+00:00,2022-11-11 14:00,0.1,0.1,NORMAL,1.0,,2022-11,,,False,,,2022-11-11 14:00:00+00:00,False,False,1.0,1233.6976003719892,True,2022-11-11 05:45:00+00:00|LONG|TBX0 (a) or TBX1|1268.0576|34.36,0.0,True,0.42949942875404995,market_like,1.21718275983734,-0.5828754473803591,1.21718275983734,-1.9932363321300692,False,False,False,,0.0,0.0,14.796428571428562,,,False,False,False,False,,clean_winner,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,1H,LONG,TBX0,1214.36,1204.0395,10.32,-11.87,-1.15,2022-11-16 17:00:00+00:00,2022-11-16 19:00,-1.15,-1.15,GREEN,1.25,День Retail Sales,2022-11,,,False,,,2022-11-16 19:00:00+00:00,False,False,1.0,1204.04,True,2022-11-16 17:00:00+00:00|LONG|TBX0|1214.36|10.32,2.0,False,0.6540697674418604,limit_retest,0.8284883720930408,-1.6821705426356492,1.4108527131783113,-2.1666666666666567,True,True,False,8.0,0.6821705426356492,0.6430901735612584,10.947142857142873,1.4108527131783113,,True,True,False,False,5.75,hopeless,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,LONG,TBX0,1220.6813453517361,1207.8585532584352,22.72,-13.44,-0.59,2022-11-16 23:00:00+00:00,2022-11-17 02:45,-0.59,-0.59,GREEN,1.25,День Retail Sales,2022-11,,,False,,,2022-11-17 02:45:00+00:00,False,False,1.0,1197.961345351736,True,2022-11-16 23:00:00+00:00|LONG|TBX0|1220.6813|22.72,0.0,True,0.2346542848475448,market_like,0.3626168419130258,-0.6219782285095147,0.3626168419130258,-1.7465380876644423,False,False,False,,0.0,0.0,5.712142857142827,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,LONG,TBX0 (a),1218.31,1209.5,8.81,-8.11,-0.92,2022-11-18 06:00:00+00:00,2022-11-18 08:00,-0.92,-0.92,NORMAL,1.0,,2022-11,,,False,,,2022-11-18 08:00:00+00:00,False,False,1.0,1209.5,True,2022-11-18 06:00:00+00:00|LONG|TBX0 (a)|1218.31|8.81,0.0,True,0.11691259931895263,market_like,0.2701475595913858,-1.8127128263337147,1.2383654937571034,-2.125993189557323,True,True,False,8.0,0.8127128263337147,1.6344366541659952,4.380714285714281,1.2383654937571034,,True,True,False,False,5.25,hopeless,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,SHORT,TBX7A,1172.49,1138.675504180556,15.02,33.81,3.37,2022-11-20 21:15:00+00:00,2022-11-21 04:00,3.37,3.37,NORMAL,1.0,,2022-11,,,False,,,2022-11-21 04:00:00+00:00,False,False,-1.0,1187.51,True,2022-11-20 21:15:00+00:00|SHORT|TBX7A|1172.49|15.02,0.0,True,0.04727030625832466,market_like,4.1551264980026685,-0.1431424766977424,4.1551264980026685,-0.1431424766977424,False,False,False,,0.0,0.0,4.734999999999981,,,False,False,False,False,,clean_winner,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,LONG,TBX0,1097.8,1129.67,26.21,31.87,1.22,2022-11-22 12:00:00+00:00,2022-11-23 01:00,1.22,1.22,NORMAL,1.0,,2022-11,,,False,,,2022-11-23 01:00:00+00:00,False,False,1.0,1071.59,True,2022-11-22 12:00:00+00:00|LONG|TBX0|1097.8|26.21,1.0,False,0.4925600915680982,limit_retest,1.9916062571537598,-0.7554368561617686,1.7230064860740206,-0.7554368561617686,False,False,False,,0.0,0.0,6.7042857142857235,,,False,False,False,False,,clean_winner,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,LONG,TBX0,1170.49869381184,1157.21,13.29,-16.11,-1.21,2022-11-23 15:00:00+00:00,2022-11-23 16:15,-1.21,-1.21,GREEN,1.25,Канун праздника (прочие),2022-11,,,False,,,2022-11-23 16:15:00+00:00,False,False,1.0,1157.20869381184,True,2022-11-23 15:00:00+00:00|LONG|TBX0|1170.4987|13.29,0.0,True,0.37838177666214884,market_like,0.11296510068924118,-1.0149506254206166,2.9722578019683987,-1.54241488426185,True,False,True,5.0,0.014950625420616648,0.03265305042563601,6.0850000000000035,2.9722578019683987,,True,True,True,False,9.75,stop_hunt,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,LONG,TBX0,1170.05,1199.04,27.08,3.24,0.2,2022-11-23 18:45:00+00:00,2022-11-24 08:00,0.2,0.2,GREEN,1.25,Канун праздника (прочие),2022-11,,,False,True,,2022-11-24 08:00:00+00:00,False,False,1.0,1142.97,True,2022-11-23 18:45:00+00:00|LONG|TBX0|1170.05|27.08,0.0,True,0.32828655834563786,market_like,1.723042836041362,-0.37666174298375354,1.47525849335303,-0.37666174298375354,False,False,False,,0.0,0.0,6.398571428571391,,,False,False,False,False,,clean_winner,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,LONG,TBX0,1205.6830110540984,1197.21,15.41,-9.06,-0.59,2022-11-24 16:15:00+00:00,2022-11-24 20:30,-0.59,-0.59,NORMAL,1.0,,2022-11,,,False,,,2022-11-24 20:30:00+00:00,False,False,1.0,1190.2730110540983,True,2022-11-24 16:15:00+00:00|LONG|TBX0|1205.683|15.41,0.0,True,0.23705457846193656,market_like,0.1503561937638926,-0.8866327744385745,0.1503561937638926,-1.8094101917000949,False,False,False,,0.0,0.0,5.914285714285711,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,LONG,TBX0,1174.7,1164.58,10.12,-9.82,-0.97,2022-11-28 06:00:00+00:00,2022-11-28 10:45,-0.97,-0.97,NORMAL,1.0,,2022-11,,,False,,,2022-11-28 10:45:00+00:00,False,False,1.0,1164.5800000000002,True,2022-11-28 06:00:00+00:00|LONG|TBX0|1174.7|10.12,3.0,False,0.7529644268774821,limit_retest,0.12845849802371093,-1.2055335968379493,1.0177865612648178,-2.4160079051383447,True,False,True,19.0,0.20553359683794925,0.5208370595600159,3.9935714285714505,1.0177865612648178,0.820158102766794,True,True,False,False,6.0,stop_hunt,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,1H,SHORT,TBX7B,1165.85,1169.4256374765032,11.89,-3.22,-0.27,2022-11-28 14:00:00+00:00,2022-11-28 16:30,-0.27,-0.27,NORMAL,1.0,,2022-11,,,False,,,2022-11-28 16:30:00+00:00,False,False,-1.0,1177.74,True,2022-11-28 14:00:00+00:00|SHORT|TBX7B|1165.85|11.89,3.0,False,0.32548359966359275,limit_retest,1.3120269133725744,-1.4423885618166603,1.3120269133725744,-1.6105971404541708,True,False,True,2.0,0.4423885618166603,1.4628526023043582,3.59571428571428,1.3120269133725744,1.3120269133725744,True,True,False,False,1.75,hopeless,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,1H,LONG,TBX0,1176.64,1158.7913654187241,38.33,-15.93,-0.42,2022-11-28 16:00:00+00:00,2022-11-29 00:00,-0.42,-0.42,NORMAL,1.0,,2022-11,,,False,,,2022-11-29 00:00:00+00:00,False,False,1.0,1138.3100000000002,True,2022-11-28 16:00:00+00:00|LONG|TBX0|1176.64|38.33,3.0,False,0.3535090007826815,limit_retest,0.21810592225410647,-0.6884946517088469,0.34855204800417167,-0.6884946517088469,False,False,False,,0.0,0.0,6.515000000000002,,,False,False,False,False,,not_applicable,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,LONG,TBX0,1172.6539255821585,1209.068353823924,11.69,31.53,2.7,2022-11-29 01:30:00+00:00,2022-11-29 13:30,2.7,2.7,NORMAL,1.0,,2022-11,,,False,,,2022-11-29 13:30:00+00:00,False,False,1.0,1160.9639255821585,True,2022-11-29 01:30:00+00:00|LONG|TBX0|1172.6539|11.69,0.0,True,0.5332699385935383,market_like,4.375198838138702,-0.5828849941966311,4.375198838138702,-0.5828849941966311,False,False,False,,0.0,0.0,4.754285714285727,,,False,False,False,False,,clean_winner,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,LONG,TBX0,1214.1385352750167,1207.07,7.07,-7.07,-1.0,2022-11-29 14:45:00+00:00,2022-11-29 14:45,-1.0,-1.0,NORMAL,1.0,,2022-11,,,False,,,2022-11-29 14:45:00+00:00,False,False,1.0,1207.0685352750168,True,2022-11-29 14:45:00+00:00|LONG|TBX0|1214.1385|7.07,0.0,True,0.42270654526401724,market_like,0.24207421852662178,-1.7720700530433935,9.739952577791133,-1.7720700530433935,True,True,False,0.0,0.7720700530433935,1.0397210047650935,5.250000000000049,9.739952577791133,,True,True,True,True,9.75,hopeless,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,LONG,TBX0,1213.3022325454126,1205.03,8.27,-7.02,-0.85,2022-11-29 15:30:00+00:00,2022-11-29 16:00,-0.85,-0.85,NORMAL,1.0,,2022-11,,,False,,,2022-11-29 16:00:00+00:00,False,False,1.0,1205.0322325454126,True,2022-11-29 15:30:00+00:00|LONG|TBX0|1213.3022|8.27,0.0,True,0.2433171155275265,market_like,0.568049268994848,-1.3581901505940353,8.427783247229431,-1.3581901505940353,True,False,True,2.0,0.35819015059403525,0.525418163382453,5.637857142857196,8.427783247229431,,True,True,True,True,8.5,ambiguous_stop,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,LONG,TBX0,1210.73452289023,1212.7054668546625,4.11,2.52,0.61,2022-11-29 18:45:00+00:00,2022-11-30 00:00,0.61,-1.43,NORMAL,1.0,,2022-11,,,False,,True,2022-11-30 00:00:00+00:00,False,False,1.0,1206.62452289023,True,2022-11-29 18:45:00+00:00|LONG|TBX0|1210.7345|4.11,0.0,True,0.6215384161143354,market_like,4.383327763934311,-0.6629009465279784,17.582841145929443,-0.6629009465279784,False,False,False,,0.0,0.0,4.731428571428621,,,False,False,False,False,,clean_winner,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,LONG,TBX0,1222.2235486706816,1255.388867132037,9.32,45.95,4.93,2022-11-30 00:30:00+00:00,2022-11-30 12:45,4.93,1.93,NORMAL,1.0,,2022-11,,,False,,True,2022-11-30 12:45:00+00:00,False,False,1.0,1212.9035486706816,True,2022-11-30 00:30:00+00:00|LONG|TBX0|1222.2235|9.32,0.0,True,0.48535929942934775,market_like,6.52107846881099,-0.48965114492290607,6.52107846881099,-0.48965114492290607,False,False,False,,0.0,0.0,8.502142857142871,,,False,False,False,False,,clean_winner,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,LONG,TBX0,1275.7825893532508,1287.993598835702,13.83,12.21,0.88,2022-11-30 18:30:00+00:00,2022-12-01 00:00,0.88,0.88,NORMAL,1.0,,2022-11,,,False,,,2022-12-01 00:00:00+00:00,False,False,1.0,1261.952589353251,True,2022-11-30 18:30:00+00:00|LONG|TBX0|1275.7826|13.83,0.0,True,1.0001872272777148,market_like,2.6903406107555434,-1.311828586641413,2.6903406107555434,-1.311828586641413,True,False,True,0.0,0.311828586641413,0.5750666820221962,7.4992857142857146,2.6903406107555434,2.6903406107555434,True,True,True,False,4.25,winner_survived_stop_touch,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,SHORT,TBX0,1283.29,1284.880189151468,7.02,-1.24,-0.18,2022-12-01 04:00:00+00:00,2022-12-01 12:00,-0.18,-0.18,NORMAL,1.0,,2022-12,,,False,,,2022-12-01 12:00:00+00:00,False,False,-1.0,1290.31,True,2022-12-01 04:00:00+00:00|SHORT|TBX0|1283.29|7.02,3.0,False,0.6068376068376056,limit_retest,1.1809116809116758,-0.8105413105413184,3.0327635327635276,-2.452991452991457,False,False,False,,0.0,0.0,4.095000000000011,,,False,False,False,False,,not_applicable,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,SHORT,TBX0,1280.5522056579648,1289.57,9.02,-9.02,-1.0,2022-12-01 13:30:00+00:00,2022-12-01 13:30,-1.0,-1.0,NORMAL,1.0,,2022-12,,,False,,,2022-12-01 13:30:00+00:00,False,False,-1.0,1289.5722056579648,True,2022-12-01 13:30:00+00:00|SHORT|TBX0|1280.5522|9.02,0.0,True,0.6239239847045741,limit_retest,0.027960715960626454,-2.2126157807134352,2.056785549663504,-2.2126157807134352,True,False,True,0.0,1.2126157807134352,2.228953723267729,4.907142857142844,2.056785549663504,2.056785549663504,True,True,True,False,1.75,hopeless,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX0,1280.3870323634615,1276.6237364325427,9.34,2.77,0.3,2022-12-01 13:45:00+00:00,2022-12-01 21:45,0.3,0.3,NORMAL,1.0,,2022-12,,,False,,,2022-12-01 21:45:00+00:00,False,False,-1.0,1289.7270323634614,True,2022-12-01 13:45:00+00:00|SHORT|TBX0|1280.387|9.34,0.0,True,0.4382192330341071,limit_retest,1.9686330153598992,-0.4789044578734949,1.9686330153598992,-0.4789044578734949,False,False,False,,0.0,0.0,5.914285714285711,,,False,False,False,False,,clean_winner,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX0,1272.010809761855,1279.5261071647105,9.93,-5.7,-0.57,2022-12-02 01:45:00+00:00,2022-12-02 08:15,-0.57,-0.57,NORMAL,1.0,,2022-12,,,False,,,2022-12-02 08:15:00+00:00,False,False,-1.0,1281.940809761855,True,2022-12-02 01:45:00+00:00|SHORT|TBX0|1272.0108|9.93,0.0,True,0.4299285234788549,limit_retest,0.7634249508413776,-0.7733323502663757,0.7634249508413776,-2.5407039514748306,False,False,False,,0.0,0.0,4.426428571428557,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,LONG,TBX7A,1276.09,1286.3642318697955,9.0,14.34,4.78,2022-12-02 13:00:00+00:00,2022-12-03 01:00,4.78,4.78,NORMAL,1.0,,2022-12,,,False,,,2022-12-03 01:00:00+00:00,False,False,1.0,1267.09,True,2022-12-02 13:00:00+00:00|LONG|TBX7A|1276.09|9.0,2.0,False,-1.5555555555555556,limit_retest,3.990000000000009,-1.121111111111102,3.990000000000009,-1.121111111111102,True,False,True,2.0,0.12111111111110207,0.22694824509218928,4.802857142857159,3.990000000000009,3.990000000000009,True,True,True,False,10.5,winner_survived_stop_touch,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,SHORT,TBX0 (a),1256.3823972796226,1257.4833382700622,6.44,-0.47,-0.07,2022-12-06 09:30:00+00:00,2022-12-06 12:15,-0.07,-0.07,NORMAL,1.0,,2022-12,,,False,,,2022-12-06 12:15:00+00:00,False,False,-1.0,1262.8223972796227,True,2022-12-06 09:30:00+00:00|SHORT|TBX0 (a)|1256.3824|6.44,0.0,True,0.2030439006797232,market_like,2.458446782550106,-0.3614289938474222,2.458446782550106,-0.8319258882573558,False,False,False,,0.0,0.0,3.1864285714285643,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX0 (a),1251.110858197217,1257.302750153017,7.97,-5.95,-0.75,2022-12-06 14:30:00+00:00,2022-12-06 16:15,-0.75,-0.75,NORMAL,1.0,,2022-12,,,False,,,2022-12-06 16:15:00+00:00,False,False,-1.0,1259.0808581972171,True,2022-12-06 14:30:00+00:00|SHORT|TBX0 (a)|1251.1109|7.97,0.0,True,0.34493623623372494,market_like,0.8721277537286112,-0.8631294608259594,1.2661051690360265,-3.4114356088811597,False,False,False,,0.0,0.0,4.548571428571449,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,SHORT,TBX0 (a),1292.4,1268.982164922593,2.52,28.1,39.02,2022-12-15 04:00:00+00:00,2022-12-16 00:00,39.02,39.02,GREEN,1.2,FOMC+1 (день после решения),2022-12,,,False,,,2022-12-16 00:00:00+00:00,False,False,-1.0,1294.92,True,2022-12-15 04:00:00+00:00|SHORT|TBX0 (a)|1292.4|2.52,0.0,True,0.007936507936500718,market_like,14.404761904761976,-0.26190476190470413,12.301587301587302,-0.26190476190470413,False,False,False,,0.0,0.0,6.230714285714287,,,False,False,False,False,,clean_winner,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,SHORT,TBX0 (a),1267.11,1272.5898973678231,7.47,-5.11,-0.68,2022-12-16 05:00:00+00:00,2022-12-16 07:00,-0.68,-0.68,NORMAL,1.0,,2022-12,,,False,,,2022-12-16 07:00:00+00:00,False,False,-1.0,1274.58,True,2022-12-16 05:00:00+00:00|SHORT|TBX0 (a)|1267.11|7.47,0.0,True,0.2530120481927845,market_like,0.10307898259705245,-1.4377510040160655,11.605087014725546,-1.6934404283801996,True,True,False,8.0,0.4377510040160655,1.504436411436084,2.173571428571433,11.605087014725546,,True,True,True,True,9.75,hopeless,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX0 (a),1270.333858640768,1207.1722536208968,7.48,126.14,16.86,2022-12-16 08:45:00+00:00,2022-12-16 20:15,16.86,17.94,NORMAL,1.0,,2022-12,,,False,,True,2022-12-16 20:15:00+00:00,False,False,-1.0,1277.813858640768,True,2022-12-16 08:45:00+00:00|SHORT|TBX0 (a)|1270.3339|7.48,0.0,True,0.33638253465666096,market_like,12.02056933700107,-0.4072381496299497,12.02056933700107,-0.4072381496299497,False,False,False,,0.0,0.0,5.524285714285709,,,False,False,False,False,,clean_winner,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX7A,1179.7502700885766,1185.19,5.44,-5.28,-0.97,2022-12-18 21:30:00+00:00,2022-12-18 22:00,-0.97,-0.97,NORMAL,1.0,,2022-12,,,False,,,2022-12-18 22:00:00+00:00,False,False,-1.0,1185.1902700885767,True,2022-12-18 21:30:00+00:00|SHORT|TBX7A|1179.7503|5.44,0.0,True,0.40436211607048644,limit_retest,0.01659376628244799,-1.0753179984234025,1.286814354517757,-2.8510532925410645,True,True,False,2.0,0.07531799842340248,0.107621365101807,3.8071428571428703,1.286814354517757,,True,True,False,False,5.75,stop_hunt,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX7A,1182.8632610129434,1191.64,8.78,-8.51,-0.97,2022-12-18 23:45:00+00:00,2022-12-19 00:15,-0.97,-0.97,NORMAL,1.0,,2022-12,,,False,,,2022-12-19 00:15:00+00:00,False,False,-1.0,1191.6432610129434,True,2022-12-18 23:45:00+00:00|SHORT|TBX7A|1182.8633|8.78,0.0,True,0.39712289146429036,limit_retest,0.30561059372931393,-1.0394919119654409,1.1518520515880912,-1.3663711830360434,True,True,False,2.0,0.039491911965440885,0.07505172880012405,4.619999999999972,1.1518520515880912,,True,True,False,False,3.5,stop_hunt,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,LONG,TBX7A,1185.22,1203.865452943145,9.11,18.65,1.91,2022-12-20 01:00:00+00:00,2022-12-20 14:45,1.91,1.91,NORMAL,1.0,,2022-12,,,False,,,2022-12-20 14:45:00+00:00,False,False,1.0,1176.1100000000001,True,2022-12-20 01:00:00+00:00|LONG|TBX7A|1185.22|9.11,2.0,False,1.499451152579592,limit_retest,4.366630076838637,-1.5708013172338031,4.366630076838637,-1.5708013172338031,True,True,False,0.0,0.5708013172338031,0.8132260947274331,6.394285714285664,4.366630076838637,,True,True,True,False,3.5,winner_survived_stop_touch,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,LONG,TBX7A,1212.7595632919101,1208.2208429463435,5.36,-8.54,-1.59,2022-12-21 07:00:00+00:00,2022-12-21 08:15,-1.59,-1.59,NORMAL,1.0,,2022-12,,,False,,,2022-12-21 08:15:00+00:00,False,False,1.0,1207.3995632919102,True,2022-12-21 07:00:00+00:00|LONG|TBX7A|1212.7596|5.36,0.0,True,0.292828972371282,market_like,0.2220964007630446,-1.0764110619235292,2.470230729121245,-1.4122319574459088,True,False,True,5.0,0.0764110619235292,0.14070886102433372,2.910714285714302,2.470230729121245,,True,True,True,False,6.5,stop_hunt,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,LONG,TBX7A,1213.128828540596,1212.61,4.94,-0.95,-0.19,2022-12-21 08:30:00+00:00,2022-12-21 13:15,-0.19,-0.19,NORMAL,1.0,,2022-12,,,False,,,2022-12-21 13:15:00+00:00,False,False,1.0,1208.188828540596,True,2022-12-21 08:30:00+00:00|LONG|TBX7A|1213.1288|4.94,0.0,True,0.9997628624688213,market_like,1.1864719553449345,-1.3155523361530208,2.6055002954259043,-1.6070503118615338,True,False,True,0.0,0.3155523361530208,0.5705516227017724,2.732142857142873,2.6055002954259043,1.1864719553449345,True,True,True,False,6.25,ambiguous_stop,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,LONG,TBX7A,1215.5888865294783,1211.7,3.89,-3.89,-1.0,2022-12-21 14:30:00+00:00,2022-12-21 14:30,-1.0,-1.0,NORMAL,1.0,,2022-12,,,False,,,2022-12-21 14:30:00+00:00,False,False,1.0,1211.6988865294782,True,2022-12-21 14:30:00+00:00|LONG|TBX7A|1215.5889|3.89,0.0,True,0.1693795705599474,market_like,0.3010574474348925,-1.1385312415110995,2.6763787841958204,-2.673235611691055,True,False,True,0.0,0.13853124151109952,0.18333928098893085,2.9392857142857047,2.6763787841958204,,True,True,True,False,0.25,stop_hunt,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX0,1218.88,1210.286857327832,2.09,8.59,6.18,2022-12-25 10:00:00+00:00,2022-12-25 21:15,6.18,6.18,NORMAL,1.0,,2022-12,,,False,,,2022-12-25 21:15:00+00:00,False,False,-1.0,1220.97,True,2022-12-25 10:00:00+00:00|SHORT|TBX0|1218.88|2.09,0.0,True,0.698564593301344,limit_retest,14.995215311004856,-0.7846889952152502,14.995215311004856,-2.928229665071718,False,False,False,,0.0,0.0,1.0535714285714286,,,False,False,False,False,,clean_winner,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,LONG,TBX0 (a),1219.91,1218.1427957110468,4.22,-2.43,-0.58,2022-12-26 07:00:00+00:00,2022-12-26 13:00,-0.58,-0.58,NORMAL,1.0,,2022-12,,,False,,,2022-12-26 13:00:00+00:00,False,False,1.0,1215.69,True,2022-12-26 07:00:00+00:00|LONG|TBX0 (a)|1219.91|4.22,1.0,False,0.31042654028440114,limit_retest,0.6919431279620487,-2.348341232227508,0.6919431279620487,-2.348341232227508,True,False,True,24.0,1.348341232227508,3.7487058823528754,1.5178571428571916,3.331753554502357,-0.4905213270142568,True,True,True,False,11.0,hopeless,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,1H,SHORT,TBX7A,1209.6,1211.4,9.0,-1.8,-1.0,2022-12-27 14:00:00+00:00,2022-12-27 20:00,-1.0,-1.0,NORMAL,1.0,,2022-12,,,False,,,2022-12-27 20:00:00+00:00,False,False,-1.0,1218.6,True,2022-12-27 14:00:00+00:00|SHORT|TBX7A|1209.6|9.0,2.0,False,0.8233333333333425,limit_retest,1.0666666666666567,-0.9722222222222222,1.0666666666666567,-0.9722222222222222,False,False,False,,0.0,0.0,2.15571428571429,,,False,False,False,False,,ambiguous_stop,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,SHORT,TBX7A,1206.6312518563907,1211.31,7.02,-4.68,-0.67,2022-12-28 00:45:00+00:00,2022-12-28 01:15,-0.67,-0.67,NORMAL,1.0,,2022-12,,,False,,,2022-12-28 01:15:00+00:00,False,False,-1.0,1213.6512518563907,True,2022-12-28 00:45:00+00:00|SHORT|TBX7A|1206.6313|7.02,0.0,True,0.6080837811409403,limit_retest,0.37482220176505565,-0.7063743794315139,3.2238250507679047,-1.2519584250155815,False,False,False,,0.0,0.0,2.503571428571458,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
